#Supplementary Table 2 Summary of protein targets measured using the Olink Explore HT platform,,,,,,,,,,,,,,,,,,,,,,,,,,,
#sd - standard deviation; cv - coefficient of variation; p.dip - p-value of a dip test for multi-modal distribution: cis.pQTL - whehter or not a cis-pQTL was identified; med.pred = median (and 25th and 75th percentil) value of predicted correlation coefficient across all protein groups measued; Seer ID - best correlating Seer protein group; spear.seer = associated Spearman correlation coefficient; SomaLogic ID = best correlating aptamer ID; spear.soma = associated Spearman correlation coefficient
#
Olink ID,OlinkID_vendor,Assay,UniProt,Block,missing.per.olink,below.lod.per.olink,cv.olink,mean.cv.olink,sd.cv.olink,n.olink,mean.l2.olink,sd.l2.olink,median.l2.olink,min.l2.olink,max.l2.olink,faction.outlier.olink,p.dip.olink,cis.pQTL.olink,cis.pav.olink,med.pred,p25.pred,p75.pred,Seer ID,spear.seer,SomaLogic ID,spear.soma,correlation.cluster
MNAT1_42766,OID42766,MNAT1,P51948,3,0.00,82.81,16.64,-0.19,0.25,22.00,-0.13,0.30,-0.13,-1.15,1.86,0.01,1.00,FALSE,FALSE,0.07,0.06,0.07,,,seq.23540.3,-0.03,
MND1_40415,OID40415,MND1,Q9BWT6,1,0.00,73.49,30.62,2.43,0.45,22.00,-0.39,2.10,-0.15,-8.09,8.39,0.06,0.68,FALSE,FALSE,0.02,0.01,0.02,,,seq.34820.40,-0.05,
MNDA_44789,OID44789,MNDA,P41218,5,0.07,0.42,36.27,-2.55,0.35,22.00,-2.42,0.95,-2.54,-5.97,3.65,0.00,1.00,FALSE,FALSE,0.64,0.62,0.65,prot.2607,0.84,seq.20076.7,0.83,
MNT_40416,OID40416,MNT,Q99583,1,0.00,72.79,40.13,-0.38,0.62,22.00,-0.19,0.78,-0.22,-2.76,5.77,0.01,1.00,FALSE,FALSE,0.05,0.05,0.06,,,,,
MOCS2_44790,OID44790,MOCS2,O96007,5,0.07,64.90,71.07,0.99,0.67,22.00,1.43,0.79,1.41,-1.23,4.25,0.00,0.95,TRUE,FALSE,0.30,0.30,0.30,prot.1605,0.20,,,
MOCS3_41484,OID41484,MOCS3,O95396,2,0.14,71.29,30.21,2.94,0.41,22.00,1.98,0.85,1.99,-1.27,4.79,0.00,0.95,FALSE,FALSE,0.23,0.22,0.24,,,seq.14229.5,0.04,
MOG_43981,OID43981,MOG,Q16653,4,0.00,4.31,12.83,0.32,0.19,22.00,0.46,0.46,0.47,-1.28,2.74,0.00,1.00,TRUE,TRUE,0.24,0.24,0.25,,,seq.15619.49,0.06,
MOK_42767,OID42767,MOK,Q9UQ07,3,0.00,68.34,32.38,-2.81,0.49,22.00,-2.39,1.34,-2.63,-6.21,5.01,0.02,0.93,FALSE,FALSE,0.03,0.03,0.04,,,seq.29224.81,0.00,
MON2_41485,OID41485,MON2,Q7Z3U7,2,0.14,80.07,43.60,-0.25,0.69,22.00,0.13,0.89,0.11,-3.14,6.10,0.00,1.00,FALSE,FALSE,0.06,0.06,0.06,prot.4171,0.11,,,
MORC2_40417,OID40417,MORC2,Q9Y6X9,1,0.00,78.36,74.94,0.21,1.44,22.00,0.02,2.25,0.36,-7.41,6.28,0.03,0.94,FALSE,FALSE,0.05,0.04,0.05,,,,,
MORC3_43982,OID43982,MORC3,Q14149,4,0.00,7.31,15.75,-1.23,0.23,22.00,-0.78,0.48,-0.82,-2.05,2.32,0.01,0.99,FALSE,FALSE,0.22,0.21,0.22,,,seq.30784.204,0.09,
MORF4L1_42768,OID42768,MORF4L1,Q9UBU8,3,0.00,72.65,66.51,-1.51,1.20,22.00,-0.59,1.25,-0.55,-8.75,6.49,0.01,1.00,FALSE,FALSE,0.05,0.05,0.05,,,seq.18193.165,0.06,
MORF4L2_41486,OID41486,MORF4L2,Q15014,2,0.14,80.35,57.79,-0.57,0.87,22.00,-0.48,1.49,-0.29,-7.16,5.25,0.00,0.97,FALSE,FALSE,0.02,0.02,0.02,,,seq.24443.8,0.01,
MORN4_42769,OID42769,MORN4,Q8NDC4,3,0.00,73.63,71.94,-0.97,1.01,22.00,0.17,1.56,0.03,-7.65,8.88,0.02,1.00,FALSE,FALSE,0.04,0.03,0.04,,,seq.28678.6,0.05,
MORN5_40418,OID40418,MORN5,Q5VZ52,1,0.00,66.32,259.78,-2.28,3.14,22.00,0.05,3.40,0.27,-6.54,15.10,0.00,0.00,FALSE,FALSE,0.02,0.02,0.02,,,,,
MOSPD1_40419,OID40419,MOSPD1,Q9UJG1,1,0.00,82.25,169.37,0.99,2.53,22.00,1.08,2.71,0.15,-5.14,10.18,0.33,0.00,FALSE,FALSE,0.03,0.03,0.03,,,seq.20382.8,0.04,
MPG_40420,OID40420,MPG,P29372,1,0.00,73.90,76.86,-2.40,0.89,22.00,-1.80,1.00,-1.85,-5.99,4.17,0.01,1.00,FALSE,FALSE,0.10,0.09,0.10,,,seq.12438.127,0.14,
MPHOSPH6_41487,OID41487,MPHOSPH6,Q99547,2,0.14,76.79,44.01,0.00,0.67,22.00,0.16,0.98,0.19,-7.66,6.02,0.00,0.96,FALSE,FALSE,0.04,0.03,0.04,,,seq.34977.4,0.00,
MPHOSPH8_43983,OID43983,MPHOSPH8,Q99549,4,0.00,15.17,19.01,1.43,0.28,22.00,1.02,0.62,0.99,-1.07,5.28,0.01,0.97,FALSE,FALSE,0.39,0.38,0.40,,,,,
MPHOSPH9_42770,OID42770,MPHOSPH9,Q99550,3,0.00,56.09,25.54,0.33,0.36,22.00,0.49,0.51,0.47,-1.20,3.02,0.01,1.00,FALSE,FALSE,0.12,0.12,0.13,,,,,
MPIG6B_44791,OID44791,MPIG6B,O95866,5,0.07,0.00,26.89,4.17,0.41,22.00,4.27,0.75,4.34,-0.88,6.10,0.00,0.99,FALSE,FALSE,0.59,0.59,0.60,prot.1591,0.63,seq.7065.1,0.61,
MPI_43984,OID43984,MPI,P34949,4,0.00,68.55,16.34,0.11,0.26,22.00,0.15,0.40,0.09,-0.89,3.45,0.02,1.00,FALSE,FALSE,0.10,0.09,0.11,prot.2516,-0.01,seq.25233.2,0.02,
MPO_45189,OID45189,MPO,P05164,6,1.11,5.77,10.96,-0.70,0.16,21.00,-0.53,0.42,-0.54,-2.21,2.00,0.00,0.99,FALSE,FALSE,0.64,0.63,0.64,prot.1800,0.66,seq.2580.83,0.74,
MPP7_43985,OID43985,MPP7,Q5T2T1,4,0.00,19.35,28.41,1.53,0.44,22.00,2.16,0.65,2.16,-0.52,5.48,0.00,1.00,FALSE,FALSE,0.52,0.52,0.52,prot.3867,0.58,seq.12732.13,0.17,
MPRIP_43986,OID43986,MPRIP,Q6WCQ1,4,0.00,51.01,19.26,0.38,0.29,22.00,0.27,0.47,0.27,-1.25,2.89,0.00,0.99,FALSE,FALSE,0.17,0.16,0.18,prot.4074,0.09,,,
MPST_42771,OID42771,MPST,P25325,3,0.00,1.81,39.10,2.81,0.42,22.00,2.51,1.37,2.90,-1.28,6.44,0.00,0.00,FALSE,FALSE,0.57,0.56,0.57,prot.2347,0.73,seq.12686.15,0.74,
MR1L2_41514,OID41514,MR1L2,B2RBV5,2,0.14,80.77,43.60,-1.31,0.64,22.00,-1.97,1.70,-1.84,-9.18,4.57,0.00,0.97,FALSE,FALSE,0.03,0.03,0.03,,,seq.34919.42,0.02,
MRAP2_40421,OID40421,MRAP2,Q96G30,1,0.00,83.79,198.71,1.63,3.35,22.00,1.57,3.06,0.45,-5.15,13.90,0.02,0.00,FALSE,FALSE,0.02,0.02,0.03,,,seq.10889.2,0.01,
MRAP_42772,OID42772,MRAP,Q8TCY5,3,0.00,78.98,57.48,-1.90,1.83,22.00,-0.79,1.99,-0.73,-7.97,9.03,0.04,0.52,FALSE,FALSE,0.01,0.01,0.02,,,seq.7895.108,-0.01,
MRC1_45385,OID45385,MRC1,P22897,7,0.07,5.01,12.73,-0.41,0.19,22.00,0.45,0.39,0.46,-0.95,2.31,0.00,1.00,TRUE,FALSE,0.58,0.57,0.58,prot.2295,0.33,seq.2637.77,0.64,
MREG_40422,OID40422,MREG,Q8N565,1,0.00,42.94,46.28,2.25,0.66,22.00,0.75,2.05,0.83,-7.31,9.69,0.04,0.89,FALSE,FALSE,0.05,0.05,0.06,,,seq.19145.4,-0.04,
MRI1_42773,OID42773,MRI1,Q9BV20,3,0.00,51.64,34.65,2.69,0.55,22.00,2.93,0.74,2.95,-0.93,7.59,0.00,0.99,FALSE,FALSE,0.45,0.44,0.45,prot.5252,0.30,seq.23340.37,0.41,
MRM1_40423,OID40423,MRM1,Q6IN84,1,0.00,67.29,144.52,2.27,2.92,22.00,2.87,3.18,2.19,-5.54,10.32,0.00,0.00,FALSE,FALSE,0.07,0.07,0.08,,,seq.21319.196,0.02,
MROH2A_40424,OID40424,MROH2A,A6NES4,1,0.00,80.58,351.89,-2.63,3.01,22.00,-2.33,2.98,-1.44,-7.17,7.64,0.00,0.00,FALSE,FALSE,0.01,0.01,0.02,,,,,
MRPL24_43987,OID43987,MRPL24,Q96A35,4,0.00,62.70,17.17,0.32,0.25,22.00,0.26,0.58,0.18,-0.97,5.21,0.02,0.83,FALSE,FALSE,0.12,0.12,0.12,prot.4815,0.04,,,
MRPL28_43988,OID43988,MRPL28,Q13084,4,0.00,84.34,19.91,0.04,0.30,22.00,0.14,0.50,0.10,-1.28,7.73,0.02,0.95,FALSE,FALSE,0.09,0.08,0.09,prot.3368,0.01,seq.21123.1,-0.04,
MRPL46_42774,OID42774,MRPL46,Q9H2W6,3,0.00,96.03,35.94,0.40,0.53,22.00,0.43,0.45,0.44,-1.60,4.02,0.01,1.00,FALSE,FALSE,0.14,0.13,0.14,prot.5451,0.14,seq.31718.103,0.16,
MRPL52_42775,OID42775,MRPL52,Q86TS9,3,0.00,86.36,30.01,-0.24,0.44,22.00,-0.14,0.49,-0.16,-1.96,5.09,0.01,1.00,FALSE,FALSE,0.04,0.04,0.05,,,seq.7123.25,0.00,
MRPL53_41488,OID41488,MRPL53,Q96EL3,2,0.14,42.93,21.72,0.94,0.31,22.00,0.02,1.51,-0.25,-4.86,7.15,0.00,0.99,FALSE,FALSE,0.11,0.10,0.12,prot.4900,0.05,,,
MRPL58_43989,OID43989,MRPL58,Q14197,4,0.00,66.95,22.47,0.00,0.34,22.00,0.64,0.80,0.55,-1.10,6.32,0.03,0.99,FALSE,FALSE,0.21,0.20,0.21,prot.3497,0.17,seq.26274.8,0.25,
MRPS16_42776,OID42776,MRPS16,Q9Y3D3,3,0.00,90.74,36.67,-0.30,0.49,22.00,-0.16,0.78,-0.15,-4.19,5.19,0.01,0.98,FALSE,FALSE,0.05,0.05,0.05,prot.6185,0.02,,,
MRPS18B_42777,OID42777,MRPS18B,Q9Y676,3,0.00,79.19,40.61,0.01,0.68,22.00,0.12,0.85,0.15,-7.20,4.69,0.01,0.96,FALSE,FALSE,0.03,0.03,0.04,prot.6930,0.00,,,
MRPS27_41489,OID41489,MRPS27,Q92552,2,0.14,68.71,102.92,-0.49,1.59,22.00,0.32,2.16,0.42,-7.17,8.47,0.00,0.20,FALSE,FALSE,0.04,0.04,0.04,prot.4719,0.03,seq.29310.25,0.06,
MRRF_42778,OID42778,MRRF,Q96E11,3,0.00,7.59,21.81,0.59,0.31,22.00,-0.24,0.75,-0.41,-1.79,5.17,0.04,0.99,FALSE,FALSE,0.19,0.19,0.20,prot.4894,0.22,seq.12355.223,0.19,
MRTFA_42779,OID42779,MRTFA,Q969V6,3,0.00,23.17,20.22,1.35,0.31,22.00,1.87,0.64,1.85,-0.62,5.29,0.00,0.99,FALSE,FALSE,0.41,0.40,0.42,,,,,
MS4A1_43990,OID43990,MS4A1,P11836,4,0.00,0.00,23.62,-0.75,0.34,22.00,-0.05,0.77,-0.05,-2.47,4.21,0.00,0.99,FALSE,FALSE,0.46,0.44,0.46,prot.765,0.63,seq.29797.27,-0.43,
MSANTD3_41490,OID41490,MSANTD3,Q96H12,2,0.14,45.02,33.46,1.17,0.56,22.00,1.53,0.82,1.52,-1.47,5.34,0.00,1.00,FALSE,FALSE,0.16,0.15,0.17,,,seq.31299.40,0.02,
MSL2_41491,OID41491,MSL2,Q9HCI7,2,0.14,81.95,25.59,0.30,0.37,22.00,0.30,1.48,0.08,-4.25,7.85,0.00,1.00,FALSE,FALSE,0.05,0.05,0.05,,,seq.33880.11,0.02,
MSLNL_42780,OID42780,MSLNL,Q96KJ4,3,0.00,80.31,61.98,-0.61,0.92,22.00,-0.39,0.89,-0.34,-8.12,5.77,0.01,0.99,FALSE,FALSE,0.03,0.03,0.03,,,,,
MSLN_43991,OID43991,MSLN,Q13421,4,0.00,8.84,10.43,-0.57,0.15,22.00,-0.76,0.73,-0.86,-2.72,2.63,0.01,0.99,TRUE,FALSE,0.45,0.44,0.46,prot.3413,0.50,seq.3893.64,0.05,
MSMB_45190,OID45190,MSMB,P08118,6,1.11,39.76,55.22,-0.34,0.46,21.00,-1.78,1.09,-1.71,-4.87,1.72,0.00,0.99,TRUE,FALSE,0.63,0.62,0.64,,,seq.10620.21,0.91,
MSMP_44792,OID44792,MSMP,Q1L6U9,5,0.07,0.00,13.41,-0.67,0.20,22.00,0.42,0.68,0.40,-1.42,3.02,0.00,0.98,FALSE,FALSE,0.69,0.68,0.69,,,seq.8080.24,0.89,
MSR1_44793,OID44793,MSR1,P21757,5,0.07,0.07,9.79,-0.71,0.14,22.00,0.31,0.59,0.31,-1.85,2.48,0.00,0.99,TRUE,FALSE,0.69,0.68,0.70,,,seq.15533.97,0.87,
MSRA_44794,OID44794,MSRA,Q9UJ68,5,0.07,14.55,11.31,1.17,0.16,22.00,1.40,0.52,1.41,-0.76,5.18,0.00,0.88,FALSE,FALSE,0.60,0.60,0.61,prot.5982,0.66,seq.7137.8,-0.13,
MST1R_41492,OID41492,MST1R,Q04912,2,0.14,78.89,105.31,-0.08,1.01,22.00,0.20,1.11,0.12,-6.76,7.28,0.00,1.00,FALSE,FALSE,0.03,0.03,0.04,,,seq.2640.3,0.02,
MST1_45386,OID45386,MST1,P26927,7,0.07,0.28,8.46,0.90,0.12,22.00,0.61,0.60,0.71,-7.67,2.15,0.00,0.98,TRUE,TRUE,0.70,0.69,0.71,,,seq.4407.10,0.81,
MSTN_43992,OID43992,MSTN,O14793,4,0.00,0.00,13.45,0.31,0.19,22.00,0.62,0.56,0.61,-1.49,4.48,0.00,0.72,FALSE,FALSE,0.61,0.60,0.62,,,seq.27221.34,0.79,
MSX2_40425,OID40425,MSX2,P35548,1,0.00,39.67,60.35,-1.02,0.72,22.00,0.14,1.08,-0.03,-2.23,6.84,0.02,0.99,FALSE,FALSE,0.02,0.01,0.02,,,seq.23301.2,-0.03,
MTAP_41493,OID41493,MTAP,Q13126,2,0.14,67.67,36.65,0.18,0.55,22.00,0.53,1.24,0.35,-5.81,6.76,0.00,0.99,FALSE,FALSE,0.03,0.03,0.03,,,seq.9910.9,-0.05,
MTCL1_41494,OID41494,MTCL1,Q9Y4B5,2,0.14,84.11,33.22,-0.55,0.55,22.00,-0.25,0.66,-0.32,-2.21,7.00,0.00,1.00,FALSE,FALSE,0.04,0.03,0.04,,,,,
MTDH_43993,OID43993,MTDH,Q86UE4,4,0.00,50.17,25.83,6.23,0.35,22.00,1.19,0.93,1.10,-1.84,7.00,0.00,0.99,FALSE,FALSE,0.46,0.45,0.46,prot.4235,0.61,seq.26191.25,0.24,
MTERF2_41495,OID41495,MTERF2,Q49AM1,2,0.14,73.38,43.43,-1.31,0.74,22.00,-0.69,0.92,-0.73,-3.35,4.04,0.00,0.99,FALSE,FALSE,0.04,0.03,0.04,,,,,
MTERF3_41496,OID41496,MTERF3,Q96E29,2,0.14,84.32,103.30,-1.07,2.63,22.00,0.26,2.40,0.67,-5.91,6.68,0.00,0.00,FALSE,FALSE,0.03,0.03,0.03,,,,,
MTF1_41497,OID41497,MTF1,Q14872,2,0.14,84.11,52.05,-0.74,0.74,22.00,-0.21,0.96,-0.27,-5.91,5.53,0.00,0.86,FALSE,FALSE,0.01,0.01,0.01,prot.3555,-0.01,,,
MTFR1L_41498,OID41498,MTFR1L,Q9H019,2,0.14,85.85,52.44,-2.39,1.60,22.00,-2.13,1.38,-2.00,-9.07,4.51,0.00,0.99,FALSE,FALSE,0.02,0.02,0.02,prot.5394,0.02,seq.29751.19,0.00,
MTFR1_40426,OID40426,MTFR1,Q15390,1,0.00,82.74,49.32,-0.35,0.69,22.00,-0.01,0.99,0.00,-6.13,5.29,0.01,1.00,FALSE,FALSE,0.01,0.01,0.02,,,seq.9095.5,0.00,
MTG2_40427,OID40427,MTG2,Q9H4K7,1,0.00,78.36,69.17,-0.98,0.93,22.00,-0.09,1.85,-0.14,-8.01,9.16,0.02,0.99,FALSE,FALSE,0.01,0.01,0.01,,,seq.33116.7,-0.01,
MTHFD1_42781,OID42781,MTHFD1,P11586,3,0.00,32.43,23.46,0.50,0.34,22.00,0.80,0.51,0.76,-1.29,3.51,0.01,1.00,FALSE,FALSE,0.39,0.38,0.39,,,seq.12575.30,0.53,
MTHFD2_43994,OID43994,MTHFD2,P13995,4,0.00,48.64,30.00,-0.08,0.47,22.00,0.20,0.65,0.17,-1.73,5.35,0.01,0.99,FALSE,FALSE,0.29,0.29,0.30,prot.6521,0.16,seq.18321.38,0.43,
MTHFSD_42782,OID42782,MTHFSD,Q2M296,3,0.00,65.14,56.14,3.16,0.87,22.00,3.10,1.12,3.10,-2.32,8.28,0.00,0.97,TRUE,TRUE,0.44,0.44,0.46,,,seq.19129.15,0.55,
MTIF2_40428,OID40428,MTIF2,P46199,1,0.00,83.58,44.04,0.45,0.78,22.00,0.71,1.38,0.80,-7.11,6.31,0.01,0.92,FALSE,FALSE,0.10,0.10,0.10,prot.2658,0.11,,,
MTIF3_43995,OID43995,MTIF3,Q9H2K0,4,0.00,70.84,51.36,1.52,0.79,22.00,2.17,0.95,2.22,-3.45,7.36,0.01,1.00,FALSE,FALSE,0.46,0.45,0.46,prot.5447,0.48,seq.7852.9,0.58,
MTMR6_41499,OID41499,MTMR6,Q9Y217,2,0.14,74.91,64.32,0.44,0.95,22.00,0.47,1.07,0.47,-7.36,4.85,0.00,0.99,FALSE,FALSE,0.09,0.09,0.09,prot.6097,0.08,seq.12536.46,0.00,
MTMR7_41500,OID41500,MTMR7,Q9Y216,2,0.14,82.72,24.61,-1.94,0.38,22.00,-1.77,0.68,-1.86,-3.75,3.78,0.00,0.93,FALSE,FALSE,0.05,0.05,0.05,,,seq.24493.10,0.01,
MTPN_43996,OID43996,MTPN,P58546,4,0.00,80.86,21.62,-4.32,0.33,22.00,-4.31,0.79,-4.39,-6.41,2.35,0.02,1.00,FALSE,FALSE,0.12,0.11,0.12,prot.2969,0.06,,,
MTRES1_41501,OID41501,MTRES1,Q9P0P8,2,0.14,66.69,64.54,-0.15,0.86,22.00,1.15,1.31,1.09,-7.06,8.21,0.00,1.00,FALSE,FALSE,0.11,0.11,0.11,,,,,
MTR_42783,OID42783,MTR,Q99707,3,0.00,83.86,52.81,-1.60,1.72,22.00,-0.87,1.78,-0.71,-8.06,6.43,0.05,0.55,FALSE,FALSE,0.04,0.04,0.04,,,seq.34433.13,0.04,
MTSS1_43997,OID43997,MTSS1,O43312,4,0.00,14.20,41.02,2.33,0.51,22.00,3.27,0.91,3.30,-0.56,6.51,0.01,0.99,FALSE,FALSE,0.52,0.51,0.52,prot.1227,0.54,,,
MTSS2_43998,OID43998,MTSS2,Q765P7,4,0.00,27.70,36.69,1.91,0.52,22.00,2.31,0.88,2.25,-0.40,8.69,0.01,0.98,FALSE,FALSE,0.48,0.47,0.48,prot.4125,0.41,seq.25252.29,0.44,
MTUS1_42784,OID42784,MTUS1,Q9ULD2,3,0.00,41.96,21.54,0.48,0.33,22.00,-0.04,0.82,-0.14,-2.55,5.25,0.02,0.99,FALSE,FALSE,0.13,0.12,0.14,,,,,
MTUS2_42785,OID42785,MTUS2,Q5JR59,3,0.00,62.28,32.48,-0.43,0.48,22.00,-0.19,0.69,-0.24,-2.34,6.62,0.01,0.95,FALSE,FALSE,0.01,0.01,0.01,,,seq.24710.1,-0.08,
MUC13_42786,OID42786,MUC13,Q9H3R2,3,0.00,48.71,22.91,0.55,0.35,22.00,0.38,0.71,0.34,-2.57,3.70,0.00,0.98,FALSE,FALSE,0.18,0.17,0.19,,,,,
MUC16_43999,OID43999,MUC16,Q8WXI7,4,0.00,11.13,29.32,-0.64,0.47,22.00,0.17,1.04,0.18,-4.10,4.78,0.00,1.00,FALSE,FALSE,0.37,0.36,0.37,prot.4694,,seq.15565.102,0.49,
MUC1_45191,OID45191,MUC1,P15941,6,1.11,46.31,14.70,1.22,0.21,21.00,0.25,0.89,0.14,-2.01,5.05,0.00,0.99,TRUE,TRUE,0.23,0.22,0.24,,,seq.9176.3,0.01,
MUC20_42787,OID42787,MUC20,Q8N307,3,0.00,64.93,18.21,0.20,0.26,22.00,-0.16,1.21,-0.15,-8.52,5.65,0.01,0.99,TRUE,TRUE,0.23,0.22,0.24,,,,,
MUC2_45192,OID45192,MUC2,Q02817,6,1.11,5.77,13.07,1.74,0.19,21.00,1.16,1.31,1.29,-3.04,4.77,0.00,0.99,TRUE,TRUE,0.29,0.28,0.30,,,seq.33001.36,-0.01,
MUC3A_40429,OID40429,MUC3A,Q02505,1,0.00,68.89,109.04,-2.29,2.53,22.00,-0.86,2.85,-0.37,-7.88,8.05,0.00,0.00,TRUE,FALSE,0.10,0.09,0.11,,,,,
MUC7_40430,OID40430,MUC7,Q8TAX7,1,0.00,53.31,42.18,-0.58,0.65,22.00,-1.72,2.43,-1.44,-9.73,7.33,0.03,0.04,TRUE,TRUE,0.05,0.04,0.06,prot.7489,-0.06,,,
MUCL3_42788,OID42788,MUCL3,Q3MIW9,3,0.00,86.22,29.77,-0.14,0.46,22.00,0.09,0.65,0.04,-2.28,5.41,0.02,0.99,FALSE,FALSE,0.03,0.03,0.04,,,,,
MUS81_40431,OID40431,MUS81,Q96NY9,1,0.00,86.64,75.80,-4.69,2.01,22.00,-4.51,2.46,-3.94,-10.54,6.13,0.02,0.00,FALSE,FALSE,0.03,0.03,0.03,,,,,
MVK_42789,OID42789,MVK,Q03426,3,0.00,19.07,24.89,2.79,0.34,22.00,1.78,0.90,1.66,-0.68,5.67,0.01,0.99,FALSE,FALSE,0.32,0.32,0.33,prot.803,0.16,seq.11391.69,0.14,
MYBPC1_44796,OID44796,MYBPC1,Q00872,5,0.07,12.53,21.37,0.04,0.43,22.00,-0.19,1.21,-0.26,-3.68,5.95,0.00,0.96,FALSE,FALSE,0.56,0.55,0.57,prot.6585,-0.08,seq.7648.9,0.83,
MYBPC2_44000,OID44000,MYBPC2,Q14324,4,0.00,4.66,16.78,-0.49,0.27,22.00,-0.21,1.37,-0.49,-2.66,7.39,0.01,0.99,FALSE,FALSE,0.43,0.42,0.44,prot.7737,0.08,seq.25096.58,0.55,
MYBPH_41502,OID41502,MYBPH,Q13203,2,0.14,69.13,47.31,-0.22,0.76,22.00,-0.27,1.58,-0.24,-7.57,7.67,0.00,1.00,FALSE,FALSE,0.09,0.08,0.09,,,seq.25065.22,0.21,
MYCBP2_44001,OID44001,MYCBP2,O75592,4,0.00,9.32,18.90,0.84,0.28,22.00,1.59,0.63,1.53,-0.29,5.77,0.01,0.99,FALSE,FALSE,0.11,0.11,0.13,,,seq.33724.54,-0.20,
MYCBPAP_40432,OID40432,MYCBPAP,Q8TBZ2,1,0.00,86.43,92.82,-2.07,1.26,22.00,-2.05,2.33,-1.80,-8.76,6.22,0.07,0.00,FALSE,FALSE,0.03,0.03,0.03,,,,,
MYDGF_44797,OID44797,MYDGF,Q969H8,5,0.07,15.60,19.01,1.49,0.27,22.00,2.13,0.82,2.12,-1.52,7.03,0.00,0.96,TRUE,FALSE,0.48,0.47,0.48,,,seq.9248.36,0.32,
MYH10_41504,OID41504,MYH10,P35580,2,0.14,37.63,31.59,-0.15,0.45,22.00,0.48,0.95,0.29,-1.93,6.13,0.00,1.00,FALSE,FALSE,0.18,0.18,0.19,prot.2539,0.19,seq.35499.8,-0.07,
MYH13_40433,OID40433,MYH13,Q9UKX3,1,0.00,89.70,136.30,-0.05,2.33,22.00,0.01,2.50,0.33,-6.58,7.27,0.03,0.00,FALSE,FALSE,0.05,0.04,0.05,prot.7318,0.07,,,
MYH15_40434,OID40434,MYH15,Q9Y2K3,1,0.00,96.24,74.91,-0.08,0.95,22.00,-0.45,1.14,-0.17,-5.49,6.04,0.01,1.00,FALSE,FALSE,0.03,0.03,0.04,,,,,
MYH1_41503,OID41503,MYH1,P12882,2,0.14,52.75,27.44,-2.21,0.44,22.00,-1.32,1.76,-1.54,-7.47,6.56,0.00,0.41,FALSE,FALSE,0.19,0.19,0.20,prot.7649,0.31,,,
MYH4_42790,OID42790,MYH4,Q9Y623,3,0.00,72.65,58.94,-1.99,1.06,22.00,-1.25,1.84,-1.18,-8.62,6.31,0.03,0.97,FALSE,FALSE,0.07,0.07,0.08,,,,,
MYH7B_42791,OID42791,MYH7B,A7E2Y1,3,0.00,79.89,67.84,-2.32,1.33,22.00,-1.13,1.34,-1.11,-9.26,6.35,0.02,1.00,FALSE,FALSE,0.06,0.05,0.07,,,,,
MYH7_41505,OID41505,MYH7,P12883,2,0.14,47.39,34.89,-0.61,0.51,22.00,-0.62,1.67,-0.61,-9.31,5.49,0.00,0.99,FALSE,FALSE,0.36,0.35,0.36,prot.2056,0.50,seq.35407.50,0.73,
MYH9_45193,OID45193,MYH9,P35579,6,1.11,2.04,43.42,2.38,0.62,21.00,3.03,0.87,3.07,0.18,6.38,0.00,0.99,FALSE,FALSE,0.50,0.49,0.50,prot.2538,0.50,seq.32030.5,0.48,
MYL10_40435,OID40435,MYL10,Q9BUA6,1,0.00,57.62,426.28,-2.45,3.22,22.00,0.09,3.75,0.13,-6.13,10.26,0.00,0.00,FALSE,FALSE,0.02,0.01,0.02,,,seq.35079.2,0.00,
MYL11_42793,OID42793,MYL11,Q96A32,3,0.00,58.94,42.78,-0.16,0.55,22.00,-0.11,1.12,-0.26,-3.39,6.91,0.02,0.89,FALSE,FALSE,0.25,0.24,0.25,prot.4813,0.53,seq.21112.6,0.54,
MYL1_42792,OID42792,MYL1,P05976,3,0.00,92.41,67.08,0.15,1.11,22.00,-0.08,1.55,0.13,-7.65,5.14,0.03,0.95,FALSE,FALSE,0.13,0.13,0.14,prot.1815,0.31,,,
MYL3_42794,OID42794,MYL3,P08590,3,0.00,38.07,18.31,0.16,0.27,22.00,-0.01,1.30,-0.04,-5.33,4.62,0.00,1.00,FALSE,FALSE,0.54,0.52,0.55,prot.1909,0.88,seq.18376.19,0.91,
MYL4_44002,OID44002,MYL4,P12829,4,0.00,41.89,63.45,-2.47,0.87,22.00,-2.16,1.38,-2.15,-9.34,4.92,0.01,0.99,FALSE,FALSE,0.26,0.26,0.28,prot.2053,0.46,seq.20107.11,-0.17,
MYL5_41506,OID41506,MYL5,Q02045,2,0.14,73.80,75.22,-0.55,1.89,22.00,0.22,2.06,0.47,-6.42,7.27,0.00,0.33,FALSE,FALSE,0.04,0.04,0.04,prot.3209,0.06,seq.19286.30,-0.03,
MYL6B_42795,OID42795,MYL6B,P14649,3,0.00,67.78,98.84,-1.39,2.23,22.00,-0.37,2.73,-0.12,-7.09,8.78,0.00,0.00,FALSE,FALSE,0.04,0.04,0.05,prot.2102,0.01,seq.14227.21,0.09,
MYO10_40436,OID40436,MYO10,Q9HD67,1,0.00,92.35,84.48,-0.55,2.31,22.00,-0.37,1.71,-0.11,-7.81,6.36,0.04,0.91,FALSE,FALSE,0.04,0.04,0.04,,,,,
MYO18B_41507,OID41507,MYO18B,Q8IUG5,2,0.14,62.65,32.93,0.04,0.57,22.00,0.27,0.82,0.21,-3.21,8.21,0.00,1.00,FALSE,FALSE,0.06,0.05,0.06,prot.4303,0.06,,,
